latitude,longitude,historical_landslide,elevation_m,slope_degrees
27.200114,93.661634,0,876.0,12.106073141102073
23.812227,91.820522,0,117.0,1.6876048941769748
25.475056,93.656766,0,1585.0,10.647801946937111
25.63494,91.593674,0,1503.0,6.423150913734816
28.782505,94.820019,0,819.0,21.42820647145751
26.44885,94.07578,0,93.0,1.0675202709770988
28.306224,95.628126,0,801.0,26.12795202639169
24.146281,92.271735,0,258.0,15.825692089271731
25.857334,90.941532,0,322.0,15.599614256886392
27.666204,92.360442,0,4471.0,10.64269042231061
26.757645,90.345691,0,165.0,3.8436681673213813
24.9129,94.381453,0,698.0,27.031051615459802
24.979742,93.102446,0,272.0,6.526986519680234
27.346319,93.704535,0,1650.0,17.387333467314576
27.596747,95.056582,0,111.0,0.7548944975654582
25.008189,92.933249,0,364.0,25.22039963647754
25.700937,92.74225,0,332.0,10.678414922779545
24.70582,93.650774,0,1058.0,29.293821191076745
26.488666,90.817857,0,46.0,3.4389123953782974
26.744983,92.106631,0,114.0,0.3376147110174216
27.57864,95.443707,0,123.0,0.0
24.212654,94.113969,0,1142.0,30.22842291505514
25.244109,90.146932,0,97.0,3.3384705437643523
25.449739,92.588299,0,749.0,9.136946117762886
25.069312,92.367607,0,20.0,3.843668167321381
28.884546,96.445004,0,4047.0,34.180534158075666
24.849231,92.384435,0,21.0,2.4563945664087456
25.201635,94.154962,0,1522.0,7.179645410861981
24.610039,93.636092,0,960.0,28.732851681077435
25.530711,92.830699,0,207.0,10.860111440590474
24.59279,92.519513,0,38.0,4.393377408433921
25.861723,90.068177,0,28.0,0.3376147110174216
24.084375,93.857346,0,1234.0,24.113367317502654
27.687121,92.595265,0,3316.0,38.94008566342802
27.805039,88.352218,0,4727.0,19.473721300909236
26.202342,94.862189,0,2322.0,37.08573289536603
25.250396,94.222498,0,1228.0,29.191012396664323
26.2245,89.84068,0,31.0,0.4774537773095774
25.904004,94.263157,0,857.0,14.481123401789075
28.226872,94.289576,0,2452.0,35.57739351993357
27.077235,93.556593,0,326.0,24.068871827128465
27.797424,95.590963,0,128.0,1.2171181316034883
23.988505,92.090986,0,296.0,20.29804034743402
24.671891,93.109405,0,94.0,6.18293016594826
26.535154,90.705289,0,52.0,2.1342998941463125
25.647667,93.092119,0,206.0,7.179645410861981
26.8166,95.608914,0,2362.0,24.43413404727132
28.162139,94.457939,0,1603.0,35.492543378828444
26.244838,91.370688,0,48.0,6.696346521504578
28.122044,93.787694,0,1191.0,31.7353754997287
25.899325,93.797769,0,153.0,3.372286683433898
26.78269,90.456311,0,153.0,3.8436681673213813
27.125631,93.71362,0,130.0,3.9454763934793324
27.169859,94.263788,0,90.0,4.315448959323992
24.150047,92.796052,0,767.0,20.425249359005747
24.958636,94.64591,0,517.0,16.506228230622458
27.737748,88.702729,0,4886.0,20.75932234748779
26.299574,94.477343,0,1310.0,15.80618797245988
25.501512,89.984306,0,47.0,7.363740476577823
26.894566,92.690212,0,94.0,1.7210061534334908
24.309108,91.982645,0,35.0,3.372286683433898
25.60436,91.921096,0,1598.0,13.42939420550633
27.364596,96.541529,0,1312.0,23.277229246838033
27.293709,93.949145,0,235.0,1.6876048941769748
27.483213,94.204161,0,166.0,0.7548944975654582
25.935311,92.75944,0,78.0,3.109633021988153
26.547585,93.769837,0,95.0,1.6876048941769748
26.057638,94.772346,0,1906.0,32.70669025808719
27.627922,93.077283,0,1195.0,21.11088313257194
26.659105,91.841523,0,84.0,3.3214321859461395
28.931972,96.268231,0,3640.0,23.784155578580865
25.321214,93.567066,0,955.0,13.362200604250484
25.934361,90.506921,0,81.0,6.671226398049395
25.716178,91.930065,0,1011.0,17.823067005330284
27.92035,96.967284,0,1170.0,31.995079624503205
24.244504,94.028878,0,1651.0,31.03430875051448
24.104168,94.228818,0,267.0,11.333816091683135
26.042135,91.101239,0,42.0,0.6752059787394532
26.888002,90.439494,0,322.0,1.391763426244203
25.067624,94.327733,0,1388.0,26.90682716160217
26.06936,93.110442,0,93.0,5.6011820198056075
28.359867,96.221104,0,2054.0,44.89316797446717
27.91882,95.332221,0,146.0,1.3502244696996157
23.364695,91.658629,0,80.0,6.526986519680234
27.398695,96.895308,0,2329.0,24.74862531519583
25.869216,91.228276,0,225.0,13.342363797088236
27.635318,91.671767,0,3736.0,27.726186750640906
27.567419,95.283324,0,121.0,2.698950908923438
25.067308,94.110636,0,834.0,6.893893059635488
29.237037,95.885484,0,3919.0,41.91007547318012
26.64333,91.215135,0,57.0,1.391763426244203
23.09178,91.580609,0,86.0,7.832625705078162
28.483853,94.703657,0,825.0,26.37455222965262
26.013861,93.184601,0,124.0,4.520227592644634
28.047894,96.089791,0,643.0,12.264517683654695
26.285212,93.172645,0,110.0,6.063765138410265
24.179344,93.204891,0,1212.0,20.572315320153606
27.601794,96.4289,0,1591.0,32.362009707375876
25.471369,92.496186,0,1039.0,18.682574951711565
26.018814,91.407141,0,52.0,0.7548944975654582
26.386751,90.496734,0,51.0,3.471741285563965
27.916416,93.287839,0,1193.0,32.81818198165607
26.222396,94.108464,0,479.0,12.334204111082284
22.386865,93.15974,0,933.0,33.425567049364545
26.819369,91.962676,0,194.0,1.391763426244203
23.378729,91.824683,0,164.0,5.095619550423829
27.088273,94.886518,0,99.0,2.263636058426967
27.337895,94.140118,0,100.0,0.4774537773095774
28.478557,95.397392,0,2567.0,34.99583458614565
27.060024,94.212194,0,86.0,0.3376147110174216
23.837406,92.124616,0,112.0,9.520202144985053
28.214314,95.357868,0,557.0,21.64844674283294
27.679548,92.460998,0,3724.0,24.23693389272071
29.191313,95.903805,0,2705.0,43.90182188752165
25.555111,90.547095,0,283.0,4.0586642321882005
26.795908,95.354246,0,594.0,18.946773780002005
26.770833,93.199061,0,81.0,2.0248682972773406
23.857725,91.498381,0,74.0,3.7086168298207194
24.274705,92.86754,0,98.0,14.306577356818368
26.108432,94.495316,0,1140.0,28.248694136289817
26.672684,93.522871,0,77.0,0.4774537773095774
24.625942,93.325678,0,579.0,5.226703690794332
26.640866,91.583809,0,72.0,0.7548944975654582
25.182375,92.648225,0,1360.0,13.073217111846773
27.130879,93.299541,0,1174.0,36.49980810743768
28.661448,96.376969,0,3870.0,28.062319345545895
26.442967,90.36545,0,70.0,11.371914526441127
29.001386,95.02908,0,1107.0,19.694600815138024
25.522465,90.279842,0,779.0,26.644435887199457
27.423902,95.131628,0,116.0,1.9678637764222802
27.928572,97.340108,0,4025.0,18.122699715761893
23.66595,92.7474,0,470.0,34.74020709678246
28.974166,94.558688,0,2814.0,28.82467335352175
26.126603,95.094035,0,1822.0,17.63108390496476
26.595914,92.237575,0,75.0,3.843668167321381
27.401921,88.308364,0,1933.0,26.064074661084867
27.667952,95.124699,0,115.0,0.6752059787394532
28.213784,94.479141,0,2128.0,37.77568430595466
25.210938,91.914063,0,578.0,4.520227592644634
27.311448,94.721487,0,101.0,0.0
25.349691,91.114981,0,683.0,29.92228709167213
26.502857,90.980374,0,48.0,1.012750369636371
27.947988,96.719258,0,1065.0,47.61125588393508
27.935191,93.477844,0,1730.0,32.27216653674432
25.955434,94.940582,0,925.0,23.985107940837526
28.086481,94.709754,0,985.0,43.929163148088335
27.95281,96.245338,0,397.0,14.054953065884908
28.17232,93.172372,0,1802.0,36.123647330579075
27.19896,95.439042,0,226.0,4.822542232360713
26.492241,95.048389,0,1713.0,38.69918363545329
24.101358,93.088762,0,219.0,10.357309866020204
27.71984,92.921515,0,2306.0,23.370608576255947
26.618557,90.728881,0,76.0,2.433138796850444
25.929036,92.861996,0,75.0,1.5095270002735288
26.177137,91.821284,0,81.0,13.582101615290334
27.315706,88.405963,0,1669.0,13.644181682158639
27.859341,93.822737,0,1339.0,22.02700214625758
22.422946,92.97885,0,751.0,29.13119796737811
27.182922,88.628356,0,708.0,24.52281262777141
24.16132,93.831983,0,1073.0,28.650334328953043
27.438105,94.305965,0,99.0,2.160788974078258
25.916135,94.82989,0,647.0,27.559258000655575
28.126614,96.2232,0,2434.0,20.11955452093631
27.642104,95.065509,0,112.0,0.3376147110174216
23.664067,91.803384,0,125.0,9.748032163491192
24.498327,94.364772,0,322.0,8.104435709194412
28.071562,93.424325,0,728.0,13.915808695897175
27.439823,95.269915,0,123.0,1.6876048941769748
26.125124,91.475235,0,44.0,0.0
23.283073,92.721731,0,480.0,11.583636009094745
23.609879,91.722923,0,158.0,13.862736065994177
27.368113,92.959016,0,1281.0,26.360054096082706
26.687936,93.589853,0,81.0,2.160788974078258
27.383986,96.048062,0,467.0,4.072588647671146
25.739768,93.764304,0,385.0,24.729037079462447
25.41485,91.672354,0,1652.0,4.100293712915969
25.00457,92.719039,0,254.0,12.05719326306978
28.442543,93.206612,0,2346.0,43.8022108108573
27.229538,92.451965,0,1972.0,40.225997592777354
27.749043,92.956666,0,1166.0,58.43411333065743
25.99823,90.708754,0,52.0,1.0675202709770988
27.633548,93.5263,0,2138.0,28.183918600004585
29.026435,94.808508,0,1515.0,44.85654251700833
25.747039,93.714417,0,378.0,21.96560850853191
28.391829,94.549645,0,1404.0,38.1708472381523
25.851105,90.775613,0,86.0,13.893092084630068
27.562986,91.840692,0,2522.0,33.23444546638256
24.91651,92.64094,0,19.0,2.7818863802117484
27.160659,88.448127,0,1242.0,20.80971857959822
23.32032,92.797932,0,712.0,31.00879875148093
25.593011,93.389845,0,240.0,8.710355024840407
26.113387,90.870162,0,39.0,2.9018215173024653
27.484061,96.592455,0,594.0,3.8140748342903543
25.006525,92.981545,0,473.0,24.655816005757636
26.439406,91.799397,0,56.0,0.3376147110174216
26.639848,91.967506,0,77.0,1.6876048941769748
28.484418,95.608647,0,2530.0,24.513786157374394
28.188667,94.186352,0,1287.0,27.31781173736662
27.655926,94.045138,0,2097.0,25.22039963647754
27.026865,95.025332,0,106.0,2.263636058426967
28.368686,95.166955,0,1975.0,20.685718648031223
26.732365,93.457887,0,78.0,1.391763426244203
24.155723,93.326846,0,541.0,11.09730601209501
28.618067,95.272383,0,1290.0,40.41337530810542
27.902805,93.36578,0,845.0,27.487195534510278
29.114401,96.067061,0,2913.0,35.573713626392
28.01403,95.901158,0,211.0,2.7199233149201807
25.083639,92.310096,0,110.0,16.796238729882134
26.506242,90.156698,0,60.0,1.391763426244203
26.163227,94.190939,0,304.0,10.160408198552636
27.840924,95.575888,0,137.0,1.8175220187198482
27.683099,91.831132,0,4050.0,12.485117908823954
26.251732,93.188414,0,178.0,7.973233172986173
26.684017,91.25287,0,63.0,3.471741285563965
28.026558,93.293513,0,2478.0,12.688796216696051
27.70858,96.306327,0,390.0,3.8140748342903543
28.335282,95.28033,0,1183.0,13.858936140922939
28.205583,96.046401,0,2691.0,32.80837483092349
26.458538,92.843269,0,68.0,2.3619913818349927
28.136306,95.754266,0,214.0,3.1818128120974354
25.276377,93.487808,0,1689.0,15.80618797245988
25.271721,92.668138,0,1356.0,9.73677691573277
24.533095,93.618001,0,750.0,14.624713477272469
27.396234,96.213839,0,383.0,18.62703081108459
28.885165,95.777255,0,2185.0,28.738431183880497
27.793238,88.640234,0,4443.0,26.522022837937527
25.456089,91.784894,0,1739.0,26.02957529225479
23.587243,91.582944,0,66.0,7.249252620737
26.050034,92.409236,0,649.0,21.80569647219029
26.399554,90.899229,0,39.0,2.4563945664087456
24.083122,92.065477,0,123.0,17.968128165837005
28.201598,94.423975,0,1613.0,44.456687325172815
25.960243,91.757137,0,249.0,19.310287408745566
25.700422,94.977365,0,2297.0,10.759583898850556
28.549152,94.01988,0,2910.0,21.57900758977469
27.46818,93.146216,0,1095.0,15.609525869125669
27.443198,92.630884,0,1819.0,40.405923871204976
28.322582,96.253272,0,3596.0,23.620787756210934
27.209014,92.276181,0,1852.0,35.29811642184922
24.403966,93.376466,0,396.0,26.6047916406615
25.377315,91.753103,0,1667.0,31.085210914647718
27.754337,93.564613,0,1583.0,27.518761706905163
25.175887,90.536548,0,26.0,0.7548944975654582
24.113552,93.736912,0,1098.0,28.02741135506512
26.92455,94.87133,0,112.0,2.4563945664087456
27.143501,93.635965,0,879.0,20.387669768422825
24.136608,92.781814,0,308.0,10.39935064946811
26.677719,92.827354,0,73.0,3.1818128120974354
24.074131,94.097042,0,531.0,24.978339816373094
26.04687,92.260105,0,96.0,12.442210235207455
24.008912,93.799158,0,1108.0,24.863891037796268
24.833558,93.015287,0,34.0,6.466625310264721
25.657139,93.434618,0,245.0,10.197976691639713
27.88948,95.060541,0,378.0,26.661848999984905
27.069418,93.014755,0,805.0,48.15841040902176
27.903608,94.426701,0,403.0,40.851330756811414
27.626368,96.170025,0,502.0,5.5507182121273235
25.376636,91.132162,0,563.0,39.281875714160186
27.504399,94.437858,0,113.0,0.4774537773095774
27.882008,95.972195,0,174.0,1.391763426244203
27.376912,95.170845,0,115.0,3.7086168298207194
27.106105,93.727288,0,246.0,12.416385315606288
27.058432,92.59763,0,364.0,23.889642136750812
26.282222,92.828337,0,87.0,1.5095270002735288
25.584453,92.536047,0,837.0,21.119849260205303
26.319944,94.636779,0,506.0,2.6350263783644494
24.399264,92.277149,0,107.0,0.7548944975654582
28.092761,96.342162,0,2731.0,40.240387171303354
23.732326,92.943161,0,825.0,16.850495113189584
26.781547,94.565709,0,115.0,1.8175220187198482
25.376617,91.338811,0,1429.0,19.026908838399848
23.984693,92.505932,0,656.0,34.44108336670712
28.031447,95.618309,0,160.0,1.8175220187198482
27.902783,92.773148,0,4406.0,32.71326956168635
25.268007,92.240515,0,951.0,0.9548412538721887
24.482972,92.644101,0,60.0,15.599614256886392
26.014186,94.304268,0,793.0,19.13222129626394
26.367691,91.204164,0,41.0,2.1342998941463125
27.935196,97.079509,0,3802.0,21.75417412559628
28.581578,96.012336,0,2347.0,32.167104228386144
27.972969,88.41538,0,5273.0,10.246059403967996
23.667788,91.514076,0,78.0,9.748032163491192
28.586049,96.260122,0,3248.0,38.747510381982416
27.955589,95.787315,0,148.0,3.109633021988153
26.121028,93.962938,0,128.0,1.8175220187198482
24.822971,92.945672,0,27.0,2.433138796850444
25.699866,92.624525,0,543.0,25.23422161628461
29.394173,96.006027,0,4363.0,35.19860831175928
25.319205,90.100061,0,101.0,12.53638838286113
25.259445,94.003517,0,1233.0,16.970296539403275
25.818245,91.455703,0,316.0,4.532714210582481
23.514089,91.479583,0,22.0,2.4563945664087456
28.08386,93.120267,0,4285.0,5.128711509483252
22.595485,92.888229,0,1068.0,16.316660416077156
26.664312,91.426498,0,80.0,0.4774537773095774
24.791678,92.560638,0,35.0,3.109633021988153
29.030481,96.122554,0,4176.0,35.347642252668074
26.595653,91.071597,0,52.0,2.052775101535614
27.776517,92.815345,0,1931.0,56.695898362864575
25.35359,94.308682,0,1380.0,23.82944947796483
23.30714,93.176758,0,898.0,15.616129405024543
27.421184,95.412566,0,128.0,1.6876048941769748
26.567037,93.341273,0,400.0,13.736694948969422
28.574569,94.978099,0,1685.0,36.534517257929956
26.886421,95.527171,0,1450.0,26.647603284988666
26.759311,93.513324,0,75.0,0.4774537773095774
26.084248,90.233423,0,27.0,0.0
27.226766,94.153906,0,89.0,1.7210061534334908
26.287043,90.310969,0,36.0,2.0248682972773406
24.258481,93.238521,0,408.0,6.729688843059036
25.620985,91.940596,0,1358.0,36.461541111294395
27.487499,94.071997,0,958.0,35.19013130827779
27.772098,95.633966,0,133.0,2.5695028228896355
27.396547,93.758078,0,634.0,19.721672911135652
28.416943,95.766567,0,1608.0,35.08521565442879
25.685691,92.96643,0,130.0,0.6752059787394532
26.141846,93.460697,0,657.0,13.03657849691309
28.434734,95.444284,0,2790.0,20.36884474380089
23.244026,93.163648,0,1133.0,50.774975335782436
26.505104,93.222219,0,190.0,13.617061831342701
25.747512,92.88769,0,99.0,3.6313935493230582
24.568936,93.360513,0,482.0,27.166621360864877
23.329745,92.847367,0,744.0,11.56032367563233
24.907849,94.004507,0,900.0,27.68758601868061
28.376088,95.670715,0,1733.0,53.37074054577121
28.702367,94.855546,0,1669.0,32.42460957107069
27.432198,95.337445,0,125.0,0.7548944975654582
24.560918,93.529331,0,1278.0,26.579368859069575
26.860137,92.505508,0,115.0,1.391763426244203
23.523619,92.431505,0,490.0,14.833525810160392
25.404552,94.596506,0,1469.0,29.20050840501194
26.908514,92.398192,0,227.0,2.385944030388813
27.381266,92.209599,0,1908.0,29.438826853068107
28.905498,94.232852,0,3163.0,35.94391041143398
28.957214,95.15631,0,2651.0,29.876785365169766
26.628485,89.873186,0,79.0,4.1140753309278875
25.187082,93.388363,0,999.0,32.27216653674432
25.975043,91.183266,0,46.0,2.1342998941463125
25.366911,94.219875,0,1605.0,10.905017436104703
28.045502,96.255429,0,1840.0,19.026908838399848
27.080548,95.437246,0,247.0,9.468127301102086
27.212884,93.571837,0,844.0,38.232511808357785
28.259138,94.795537,0,608.0,38.949764177101216
27.525106,88.632934,0,2241.0,29.814178740496565
28.001121,94.171172,0,966.0,26.181807531443237
25.67709,94.541593,0,941.0,33.797146076019644
27.799117,96.360995,0,797.0,34.62355780343659
25.664288,90.182046,0,313.0,6.466625310264721
27.34997,88.590641,0,1462.0,28.41308537579142
27.091137,95.793815,0,1598.0,32.51251731617001
25.675803,91.824637,0,887.0,9.719867702432294
27.035594,92.175017,0,1353.0,31.820083970374533
25.54925,90.325788,0,750.0,9.094640304149001
25.207675,90.372809,0,83.0,16.46605279144296
27.940138,95.242841,0,173.0,5.150652185902698
22.231521,92.845943,0,378.0,11.70863207289246
25.829819,93.129742,0,256.0,25.501422004208997
26.983861,95.64875,0,1114.0,35.934015957032045
27.357132,88.29888,0,1894.0,21.439183868623598
23.411247,92.369074,0,100.0,6.620689796446781
25.416604,90.329599,0,338.0,22.75959931811348
25.933995,91.407074,0,60.0,3.1996013002506887
23.307692,93.324884,0,1285.0,16.808314433366295
25.914639,93.010534,0,99.0,3.4389123953782974
23.849819,92.049732,0,124.0,7.7827822999817355
28.503896,94.320588,0,2293.0,34.29441470522327
28.859782,95.7451,0,2676.0,29.57329291839993
23.853284,92.143657,0,288.0,27.006281842074504
25.888251,93.513046,0,202.0,9.719867702432294
27.204241,95.821315,0,732.0,36.491988188351336
24.277596,92.012869,0,29.0,2.160788974078258
26.375164,91.117637,0,45.0,0.7548944975654582
27.923914,95.110661,0,526.0,24.995875604843178
26.346945,94.170672,0,131.0,3.035723707408927
27.320332,88.65105,0,1768.0,22.93403552098762
28.396669,95.131259,0,1185.0,38.50896869263104
23.968695,93.944789,0,1795.0,36.03447666205926
25.716811,93.751926,0,329.0,25.206565855680676
28.124166,95.816032,0,301.0,4.0586642321882005
26.81703,94.01818,0,80.0,0.4774537773095774
26.382712,89.879883,0,44.0,1.4320961841646465
28.06361,94.453182,0,1079.0,23.15186130691137
26.128523,91.605427,0,51.0,1.8175220187198482
26.32662,93.606808,0,596.0,31.5998693266394
28.796675,94.70071,0,2049.0,35.399807401498194
28.109882,92.858993,0,4259.0,26.47888107199723
23.230945,93.09381,0,1023.0,35.088060152136464
27.954638,96.883778,0,3573.0,14.365035635987491
26.241566,95.071457,0,1136.0,22.311730096566148
28.600099,93.610123,0,2902.0,33.573963453775406
25.985229,94.883738,0,980.0,28.732851681077435
28.347602,95.67679,0,1016.0,39.188333767783945
25.801924,91.359411,0,302.0,23.767137164218948
25.754531,92.151904,0,897.0,5.051152528017926
25.501865,92.471091,0,1140.0,3.471741285563965
27.896519,93.562707,0,1660.0,17.390226107566324
25.12707,93.651747,0,1049.0,5.051152528017926
24.448477,93.259611,0,255.0,23.417092949793638
28.598718,94.02868,0,2258.0,19.481220754681733
26.529525,90.673067,0,61.0,2.3619913818349927
23.811394,91.619617,0,58.0,1.391763426244203
26.54442,90.501896,0,70.0,2.7199233149201807
28.152825,95.157224,0,372.0,31.89744914744901
26.023745,91.834892,0,148.0,18.520635899770767
27.880571,93.407037,0,1316.0,29.95471185588949
25.963556,90.099281,0,27.0,2.385944030388813
25.716606,93.020045,0,126.0,6.0637651384102655
28.565354,93.785033,0,3109.0,25.14243049054343
25.137906,93.424709,0,557.0,38.54414157288248
27.394598,95.125632,0,111.0,0.7548944975654582
28.072626,93.649757,0,900.0,18.743164636660495
26.126655,90.404893,0,33.0,7.085726953533679
24.965942,93.344514,0,213.0,10.905017436104703
27.626657,88.606256,0,2428.0,34.59426437814668
27.75305,95.039459,0,118.0,0.6752059787394532
27.60711,93.072093,0,1378.0,22.73538675151149
26.054486,93.939265,0,133.0,1.9678637764222802
28.259805,95.413179,0,993.0,29.802413569555988
26.579522,93.144241,0,72.0,1.0675202709770988
27.996637,93.073631,0,2787.0,63.71010996281813
26.595153,91.733334,0,71.0,4.0586642321882005
27.054067,94.803127,0,97.0,0.7548944975654582
24.659271,92.503515,0,61.0,11.694816974599773
24.811097,94.56444,0,799.0,11.141162071267171
28.017239,95.262916,0,212.0,8.118116632592285
24.206337,94.135177,0,699.0,28.665750219765908
27.513426,95.396636,0,128.0,2.1342998941463125
25.213117,93.246118,0,1271.0,22.72124551965916
22.316353,92.689145,0,178.0,21.818550314312215
27.889292,88.147278,0,6314.0,37.78209804008131
27.829189,93.38203,0,1811.0,28.05505294022374
27.834926,96.246151,0,232.0,0.9548412538721887
26.517599,91.15214,0,46.0,2.160788974078258
27.022041,94.543774,0,88.0,1.012750369636371
27.947158,97.067698,0,3870.0,28.46421224394294
25.506932,94.53585,0,1147.0,12.709800424919228
27.688395,91.784178,0,3980.0,27.632497705086994
24.876224,93.777445,0,1211.0,21.1936199425887
25.831457,93.026677,0,114.0,5.226703690794332
24.920908,92.865565,0,68.0,5.759620519825523
28.860275,94.878945,0,1677.0,6.853224835121291
23.655765,92.512587,0,105.0,6.317550481225067
26.370859,91.262288,0,44.0,1.4320961841646465
27.603729,91.639722,0,2496.0,25.816033842711853
23.932351,91.4764,0,78.0,7.0144286129802715
24.271287,92.844749,0,163.0,22.149067082891257
29.08983,95.085518,0,2361.0,34.827148385600786
24.239228,92.047404,0,69.0,16.26020470831196
27.733114,92.218609,0,4203.0,13.617061831342701
27.482712,93.791579,0,1242.0,13.362200604250482
28.078162,93.848109,0,1617.0,29.897601687912424
27.691017,95.284173,0,116.0,0.4774537773095774
27.526231,94.042941,0,1140.0,52.87003079262627
22.171123,92.611889,0,302.0,25.246306185093243
23.217306,91.579912,0,32.0,5.570959980093077
26.869922,94.726373,0,99.0,0.7548944975654582
24.852753,93.716035,0,1055.0,24.96956478415581
26.721562,91.10466,0,63.0,1.6876048941769748
25.725882,94.773092,0,1193.0,33.12254477015194
28.436575,96.076498,0,2344.0,28.578672018335237
27.511516,95.418466,0,128.0,3.109633021988153
27.322233,92.850823,0,1050.0,28.458539294810752
25.508604,91.738142,0,1702.0,16.49387935313133
25.157346,90.472015,0,21.0,3.7692440164074177
24.661647,93.042388,0,295.0,7.746973739247727
27.627005,94.463379,0,267.0,18.777298908490536
26.978771,95.537043,0,1290.0,22.228525063117385
26.423647,90.277149,0,48.0,1.3502244696996157
26.915195,92.734604,0,104.0,1.012750369636371
27.474149,96.22968,0,569.0,15.439986990629265
26.352674,92.013071,0,51.0,0.7548944975654582
23.106582,92.848851,0,670.0,15.100918952502713
26.295848,90.968829,0,42.0,2.160788974078258
25.322289,90.590351,0,34.0,2.7818863802117484
26.442168,94.864398,0,702.0,23.245980176205812
28.198897,96.515693,0,1130.0,52.65352765856416
26.398334,94.110454,0,105.0,2.7199233149201807
25.702761,94.212295,0,924.0,19.51367436634892
22.31164,92.850651,0,292.0,30.673535456259355
27.145446,88.165349,0,1047.0,6.063765138410265
25.206062,91.640384,0,520.0,20.630280325836836
26.69174,92.787097,0,75.0,0.9548412538721887
26.140312,94.324557,0,579.0,10.698770358091485
26.102111,90.223643,0,26.0,0.0
22.296502,92.809767,0,279.0,27.097435772987733
25.109502,92.54893,0,1033.0,48.90197705931382
28.383831,95.072862,0,296.0,21.665757838123444
28.202028,93.546459,0,2335.0,35.79666740644384
25.232887,93.542931,0,1561.0,11.009016379683203
25.22067,94.489618,0,1662.0,28.40027887525534
22.053262,92.926879,0,69.0,6.526986519680234
27.661301,95.279021,0,120.0,4.262693045214654
26.066004,92.053602,0,399.0,29.41206971845314
26.210752,93.035014,0,87.0,1.0675202709770988
27.847212,93.717847,0,1734.0,19.610609129170935
26.003545,92.975402,0,75.0,0.7548944975654582
25.853805,93.258129,0,191.0,1.6876048941769748
27.073673,92.986534,0,903.0,16.11800792223731
27.822208,94.036578,0,1703.0,21.1936199425887
28.194347,93.439393,0,2377.0,28.835768652404315
24.465843,92.345856,0,67.0,10.176527410054078
25.378763,92.341956,0,1245.0,6.317550481225067
26.989654,94.649754,0,91.0,3.035723707408927
27.84079,93.67263,0,1528.0,16.994131174577053
26.519943,90.6476,0,54.0,3.3214321859461395
26.362525,91.154634,0,41.0,1.2171181316034883
28.814301,96.300259,0,2808.0,40.15797939322387
25.598433,90.772793,0,331.0,2.7818863802117484
27.285742,95.819543,0,350.0,11.333816091683135
27.466444,88.182123,0,3354.0,33.05503637475864
23.530054,92.330558,0,144.0,17.562691357484656
23.276831,92.430623,0,166.0,13.94980312049591
28.087405,96.898872,0,3631.0,33.821757317608586
27.921942,96.700296,0,1661.0,16.394677036750892
25.563541,91.520074,0,1726.0,3.372286683433898
27.193236,93.299757,0,1530.0,21.4589234656262
28.290705,93.75061,0,3213.0,39.693155676176936
27.538323,96.285881,0,467.0,29.544096281560353
23.442283,93.366065,0,1089.0,24.13187068397173
24.302498,92.056342,0,47.0,2.160788974078258
27.849439,92.751909,0,4009.0,11.891126739446706
24.402733,93.293328,0,504.0,8.898506676457863
26.403641,92.414853,0,60.0,1.8175220187198482
28.451489,93.399648,0,3885.0,44.372252721499905
29.159915,94.900149,0,2774.0,50.19714643182018
28.043075,95.577657,0,166.0,2.433138796850444
26.165689,91.319403,0,50.0,1.8175220187198482
27.4217,95.379287,0,126.0,2.0248682972773406
25.88375,92.128373,0,918.0,5.427642598914455
24.992785,92.994064,0,311.0,32.087580878338315
26.046702,90.578766,0,49.0,3.1996013002506887
26.063888,89.833749,0,28.0,2.1342998941463125
28.946275,96.388195,0,3535.0,35.76760233334517
26.057934,92.744386,0,75.0,2.7199233149201807
25.292952,91.15205,0,284.0,2.263636058426967
24.02246,92.189318,0,62.0,8.47871314708616
24.592465,93.839503,0,770.0,0.9548412538721887
24.448473,93.096553,0,565.0,24.828512257206842
27.20695,92.650425,0,1281.0,31.205779114725832
26.952914,94.880571,0,101.0,1.6876048941769748
28.634208,93.653502,0,3901.0,16.335425999817126
27.228474,88.519806,0,1097.0,18.354148990926813
28.502051,93.33202,0,3924.0,7.7827822999817355
29.214675,96.270801,0,4487.0,33.239755086314034
27.105775,94.166659,0,82.0,1.8175220187198482
26.709332,90.452997,0,113.0,0.6752059787394532
27.697246,92.640349,0,1913.0,40.7595724093528
28.295855,94.632063,0,533.0,24.862123938667224
26.084892,92.371332,0,246.0,36.461541111294395
24.695707,93.557604,0,919.0,41.058552454886296
27.133137,88.127064,0,1727.0,27.24009953036473
27.198615,92.773551,0,496.0,36.934278635907546
26.657738,93.114592,0,81.0,8.111279210562941
28.652449,93.797191,0,4121.0,26.577778623734837
26.207848,91.526261,0,50.0,2.160788974078258
26.787667,93.442183,0,74.0,2.1342998941463125
28.143252,96.604515,0,2025.0,36.720659051375364
25.533665,94.753748,0,1752.0,12.368881699581566
27.173946,88.426792,0,1597.0,18.910438451642744
25.544814,90.283846,0,569.0,16.604613279818164
29.137943,94.749307,0,3158.0,24.793055768073742
26.231884,94.237502,0,636.0,23.1243042038524
26.312992,90.72887,0,41.0,1.7210061534334908
24.777133,92.625908,0,19.0,0.7548944975654582
28.17482,93.96179,0,1100.0,23.82756479623918
23.859928,91.579686,0,95.0,16.316660416077156
23.595318,91.702825,0,131.0,13.994979876087653
27.616358,92.304052,0,4109.0,23.910281085478015
28.417617,96.070589,0,2524.0,42.306809764388404
